,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
266,2404,23-19999,2023-11-29 20:45:00+00:00,2023-11-30 17:58:39+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2535
249,2387,23-20001,2023-11-29 21:49:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2536
245,2383,23-20005,2023-11-29 22:47:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2537
254,2392,23-20008,2023-11-29 23:27:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2538
248,2386,23-20012,2023-11-30 00:12:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2539
253,2391,23-20017,2023-11-30 01:02:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2540
250,2388,23-20018,2023-11-30 01:03:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2250787,-122.8929076,2541
244,2382,23-20021,2023-11-30 02:28:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2542
243,2381,23-20027,2023-11-30 07:54:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2057179,-122.910956,2543
246,2384,23-20042,2023-11-30 16:45:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3M 2B3,700 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.212103,-122.9218972,2544
226,2364,23-20046,2023-11-30 17:34:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 6X6,400 Block FURNESS ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.195321,-122.9275398,2545
257,2395,23-20049,2023-11-30 18:21:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2546
255,2393,23-20062,2023-11-30 20:31:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2547
247,2385,23-20065,2023-11-30 21:24:00+00:00,2023-12-01 17:32:46+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,2548
256,2394,23-20067,2023-11-30 21:48:00+00:00,2023-12-01 17:32:45+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2549
241,2379,23-20069,2023-11-30 22:22:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2550
242,2380,23-20079,2023-11-30 22:55:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2551
238,2376,23-20080,2023-11-30 23:13:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,2552
237,2375,23-20081,2023-11-30 23:45:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2553
240,2378,23-20082,2023-12-01 00:11:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2554
236,2374,23-20089,2023-12-01 01:03:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2555
239,2377,23-20113,2023-12-01 14:30:00+00:00,2023-12-02 18:02:28+00:00,NEW WESTMINSTER,BC,V3M 3A9,2100 Block DUBLIN ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2029323,-122.9517618,2556
229,2367,23-20126,2023-12-01 19:15:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2557
222,2360,23-20129,2023-12-01 19:49:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2131309,-122.9208405,2558
221,2359,23-20131,2023-12-01 20:08:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2559
225,2363,23-20135,2023-12-01 20:40:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 5C5,800 Block EWEN AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.1880695,-122.9416403,2560
220,2358,23-20139,2023-12-01 22:22:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 2X8,2100 Block EDINBURGH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2021963,-122.950942,2561
235,2373,23-20140,2023-12-01 22:37:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2562
216,2354,23-20208,2023-12-01 22:40:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,.,BRAID ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2315783,-122.8862979,2563
234,2372,23-20145,2023-12-01 23:50:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2564
228,2366,23-20150,2023-12-02 00:23:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2565
232,2370,23-20154,2023-12-02 00:55:00+00:00,2023-12-03 17:37:59+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2566
233,2371,23-20156,2023-12-02 01:06:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2567
219,2357,23-20158,2023-12-02 01:31:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200803,-122.9134438,2568
126,2264,23-20173,2023-12-02 08:00:00+00:00,2023-12-16 17:31:36+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.20060340000001,-122.9151316,2569
224,2362,23-20178,2023-12-02 14:59:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 4J6,700 Block 12TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2089793,-122.9324977,2570
227,2365,23-20179,2023-12-02 15:26:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,2571
223,2361,23-20186,2023-12-02 20:28:00+00:00,2023-12-03 17:37:58+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,2572
214,2352,23-20195,2023-12-02 22:58:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2573
218,2356,23-20198,2023-12-02 23:17:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2574
215,2353,23-20206,2023-12-03 03:20:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2575
212,2350,23-20232,2023-12-03 07:00:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 3R9,500 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2098328,-122.9228187,2576
211,2349,23-20218,2023-12-03 08:02:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2020176,-122.9096046,2577
111,2249,23-20225,2023-12-03 13:50:00+00:00,2023-12-17 17:14:01+00:00,NEW WESTMINSTER,BC,V3M 4H5,300 Block 12TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2032924,-122.9255682,2578
213,2351,23-20231,2023-12-03 17:00:00+00:00,2023-12-04 17:29:50+00:00,NEW WESTMINSTER,BC,V3M 3R9,500 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2098328,-122.9228187,2579
190,2328,23-20418,2023-12-03 22:00:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2131309,-122.9208405,2580
210,2348,23-20263,2023-12-04 01:53:00+00:00,2023-12-05 17:02:43+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2581
208,2346,23-20264,2023-12-04 01:56:00+00:00,2023-12-05 17:02:43+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2582
207,2345,23-20266,2023-12-04 03:10:00+00:00,2023-12-05 17:02:43+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2028997,-122.9077891,2583
205,2343,23-20298,2023-12-04 07:00:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3L 4A5,500 Block GARFIELD ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.23266899999999,-122.8954051,2584
206,2344,23-20276,2023-12-04 08:41:00+00:00,2023-12-05 17:02:43+00:00,NEW WESTMINSTER,BC,V3L 3G1,100 Block BRAID ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2312707,-122.8854651,2585
202,2340,23-20287,2023-12-04 15:35:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3L 1L4,200 Block TOWNSEND PL,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2106072,-122.9095367,2586
209,2347,23-20288,2023-12-04 15:52:00+00:00,2023-12-05 17:02:43+00:00,NEW WESTMINSTER,BC,V3M 3R9,500 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2098328,-122.9228187,2587
203,2341,23-20304,2023-12-04 19:54:00+00:00,2023-12-06 17:17:39+00:00,NEW WESTMINSTER,BC,V3M 3K3,700 Block QUEENS AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2059242,-122.9140546,2588
204,2342,23-20313,2023-12-04 21:53:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3M 3L1,400 Block 7TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2094827,-122.9187456,2589
201,2339,23-20317,2023-12-04 22:24:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3L 2H4,700 Block 1ST ST,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.2191975,-122.9136621,2590
151,2289,23-80394,2023-12-05 00:05:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3M 4G2,500 Block 11TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2069803,-122.9274512,2591
198,2336,23-20329,2023-12-05 01:43:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3M,1000 Block CORNWALL ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.205602,-122.9223772,2592
200,2338,23-20334,2023-12-05 04:49:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200145,-122.911488,2593
199,2337,23-20371,2023-12-05 20:22:00+00:00,2023-12-06 17:17:38+00:00,NEW WESTMINSTER,BC,V3L,800 Block 2ND ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2196617,-122.9180518,2594
172,2310,23-80391,2023-12-05 21:15:00+00:00,2023-12-09 17:54:49+00:00,NEW WESTMINSTER,BC,V3L 1W5,300 Block 7TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.216386,-122.9179017,2595
195,2333,23-20381,2023-12-05 23:54:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2277467,-122.8926041,2596
189,2327,23-20425,2023-12-06 00:00:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3M 2V3,900 Block EDINBURGH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2136879,-122.930083,2597
91,2229,23-20382,2023-12-06 00:46:00+00:00,2023-12-19 17:14:18+00:00,NEW WESTMINSTER,BC,V3M 2Y3,2300 Block EDINBURGH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200111,-122.9553915,2598
194,2332,23-20383,2023-12-06 01:31:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2599
192,2330,23-20401,2023-12-06 07:44:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3L,CLUTE ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2231511,-122.9144329,2600
182,2320,23-20447,2023-12-06 14:15:00+00:00,2023-12-08 17:43:29+00:00,NEW WESTMINSTER,BC,V3M 2L9,2300 Block 7TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.198504,-122.9524323,2601
196,2334,23-20413,2023-12-06 15:38:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.214558,-122.8975625,2602
188,2326,23-20420,2023-12-06 18:26:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.200803,-122.9134438,2603
193,2331,23-20428,2023-12-06 20:51:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2604
191,2329,23-20431,2023-12-06 21:00:00+00:00,2023-12-07 17:46:36+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.21444630000001,-122.9224269,2605
187,2325,23-20467,2023-12-06 21:30:00+00:00,2023-12-08 17:43:28+00:00,NEW WESTMINSTER,BC,V3L,200 Block ROSS DR,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.215041,-122.9019005,2606
186,2324,23-20443,2023-12-07 00:57:00+00:00,2023-12-08 17:43:29+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2607
181,2319,23-20451,2023-12-07 03:08:00+00:00,2023-12-08 17:43:29+00:00,NEW WESTMINSTER,BC,V3M 5H5,300 Block JOHNSTON ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.1916697,-122.9352515,2608
185,2323,23-20457,2023-12-07 05:42:00+00:00,2023-12-08 17:43:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2609
184,2322,23-20458,2023-12-07 05:49:00+00:00,2023-12-08 17:43:28+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2057179,-122.910956,2610
183,2321,23-20468,2023-12-07 10:30:00+00:00,2023-12-08 17:43:28+00:00,NEW WESTMINSTER,BC,V3L,400 Block 3RD ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2124855,-122.9134211,2611
176,2314,23-20483,2023-12-07 20:16:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3M 3R3,300 Block 8TH ST,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.2067154,-122.9184046,2612
171,2309,23-80392,2023-12-07 20:38:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3M 5Z5,700 Block ROYAL AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20359209999999,-122.9127213,2613
174,2312,23-20498,2023-12-07 22:50:00+00:00,2023-12-09 17:54:49+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2614
175,2313,23-20505,2023-12-08 00:48:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2615
177,2315,23-20524,2023-12-08 15:15:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3L 4J9,200 Block E 8TH AVE,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.22575250000001,-122.9052299,2616
173,2311,23-20532,2023-12-08 16:58:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3M 2R1,2200 Block HAMILTON ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.19995120000001,-122.951323,2617
178,2316,23-20534,2023-12-08 17:03:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3M 1K8,1000 Block AUCKLAND ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2026194,-122.9183115,2618
179,2317,23-20535,2023-12-08 17:07:00+00:00,2023-12-09 17:54:48+00:00,NEW WESTMINSTER,BC,V3M 4C5,100 Block 11TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20121109999999,-122.9208636,2619
180,2318,23-20543,2023-12-08 18:56:00+00:00,2023-12-09 17:54:49+00:00,NEW WESTMINSTER,BC,V3L 1W3,100 Block 7TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2188384,-122.9139357,2620
168,2306,23-20549,2023-12-08 20:33:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200145,-122.911488,2621
165,2303,23-20554,2023-12-08 21:52:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 4K9,400 Block E 8TH AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2299107,-122.8978391,2622
164,2302,23-20569,2023-12-09 01:35:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 1C5,600 Block VICTORIA ST,THEFT BICYCLE OVER $5000,Theft,THEFT BICYCLE OVER $5000,49.2040078,-122.9102499,2623
161,2299,23-20571,2023-12-09 01:41:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2624
167,2305,23-20604,2023-12-09 02:00:00+00:00,2023-12-10 17:55:52+00:00,NEW WESTMINSTER,BC,V3N,1 Block AVE & LAUREL ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2313044,-122.9040316,2625
162,2300,23-20576,2023-12-09 02:50:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3M 5L8,900 Block EWEN AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.18606,-122.94293,2626
163,2301,23-20593,2023-12-09 09:06:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.21176699999999,-122.9188433,2627
150,2288,23-80395,2023-12-09 10:45:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3M 2G2,1300 Block NANAIMO ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2072722,-122.9330303,2628
149,2287,23-80396,2023-12-09 14:30:00+00:00,2023-12-12 17:19:57+00:00,NEW WESTMINSTER,BC,V3L 3G9,100 Block E 7TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2228151,-122.9060111,2629
169,2307,23-20599,2023-12-09 15:13:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 3G9,100 Block E 7TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2228151,-122.9060111,2630
166,2304,23-20613,2023-12-09 16:00:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2131309,-122.9208405,2631
170,2308,23-20602,2023-12-09 16:42:00+00:00,2023-12-10 17:55:51+00:00,NEW WESTMINSTER,BC,V3L 4H3,300 Block E 6TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.22535569999999,-122.9022512,2632
159,2297,23-20612,2023-12-09 20:45:00+00:00,2023-12-11 17:46:34+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438,2633
133,2271,23-20826,2023-12-10 03:39:00+00:00,2023-12-15 17:46:04+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2225852,-122.914627,2634
158,2296,23-20628,2023-12-10 04:31:00+00:00,2023-12-11 17:46:34+00:00,NEW WESTMINSTER,BC,V3L 3G9,100 Block E 7TH AVE,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2228151,-122.9060111,2635
