,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
358,1724,23-13709,2023-08-17 02:34:00+00:00,2023-08-18 16:20:11+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1773
368,1734,23-13710,2023-08-17 02:43:00+00:00,2023-08-18 16:20:11+00:00,NEW WESTMINSTER,BC,V3M,NEW WESTMINSTER STN & FRONT ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.201459,-122.912629,1774
350,1716,23-80279,2023-08-17 08:00:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3L 0G9,ROYAL AVE & FRANCIS WAY,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2145874,-122.8976373,1775
359,1725,23-13727,2023-08-17 15:38:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3L 3J9,300 Block SIMPSON ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.22462119999999,-122.8935118,1776
364,1730,23-13728,2023-08-17 15:56:00+00:00,2023-08-18 16:20:11+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2019513,-122.9105963,1777
362,1728,23-13729,2023-08-17 16:04:00+00:00,2023-08-18 16:20:10+00:00,NEW WESTMINSTER,BC,V3L,E 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.222639,-122.9037412,1778
367,1733,23-13733,2023-08-17 18:30:00+00:00,2023-08-18 16:20:11+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1779
356,1722,23-13751,2023-08-17 22:50:00+00:00,2023-08-19 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,1780
355,1721,23-13753,2023-08-17 23:29:00+00:00,2023-08-19 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2277467,-122.8926041,1781
357,1723,23-13773,2023-08-18 05:31:00+00:00,2023-08-19 16:03:17+00:00,NEW WESTMINSTER,BC,V3M 2V5,1000 Block EDINBURGH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.21284190000001,-122.9316583,1782
348,1714,23-13778,2023-08-18 05:57:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200145,-122.911488,1783
354,1720,23-13796,2023-08-18 15:38:00+00:00,2023-08-19 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 3A9,400 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2102315,-122.916645,1784
324,1690,23-14000,2023-08-18 19:00:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 2X1,1700 Block EDINBURGH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2065387,-122.9432764,1785
347,1713,23-13818,2023-08-18 20:33:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3M 2V1,2200 Block 8TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2005731,-122.952036,1786
351,1717,23-13820,2023-08-18 21:07:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1787
353,1719,23-13823,2023-08-18 21:35:00+00:00,2023-08-19 16:03:17+00:00,NEW WESTMINSTER,BC,V3L 5L6,300 Block GINGER DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2180608,-122.9055998,1788
333,1699,23-13834,2023-08-18 23:25:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2019513,-122.9105963,1789
349,1715,23-13835,2023-08-18 23:52:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1790
329,1695,23-80280,2023-08-19 02:30:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 5Z5,700 Block ROYAL AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20359209999999,-122.9127213,1791
345,1711,23-13865,2023-08-19 16:45:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200145,-122.911488,1792
346,1712,23-13868,2023-08-19 17:51:00+00:00,2023-08-20 16:38:31+00:00,NEW WESTMINSTER,BC,.,BRAID ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2315783,-122.8862979,1793
341,1707,23-13879,2023-08-19 21:24:00+00:00,2023-08-21 16:16:40+00:00,NEW WESTMINSTER,BC,V3M,500 Block ASH ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2105889,-122.9219459,1794
343,1709,23-13882,2023-08-19 23:16:00+00:00,2023-08-21 16:16:40+00:00,NEW WESTMINSTER,BC,V3L 2Y7,1 Block ST & COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1795
344,1710,23-13896,2023-08-20 02:07:00+00:00,2023-08-21 16:16:41+00:00,NEW WESTMINSTER,BC,V3L 2C2,MOTT CRES & MCBRIDE BLVD,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.2239175,-122.914826,1796
340,1706,23-13907,2023-08-20 05:43:00+00:00,2023-08-21 16:16:41+00:00,NEW WESTMINSTER,BC,V3L 3X7,1 Block AVE & E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2138658,-122.8950069,1797
342,1708,23-13933,2023-08-20 19:31:00+00:00,2023-08-21 16:16:41+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2237892,-122.8925272,1798
336,1702,23-13938,2023-08-20 21:44:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,1799
337,1703,23-13953,2023-08-21 02:45:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1800
335,1701,23-13954,2023-08-21 03:10:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200145,-122.911488,1801
338,1704,23-13956,2023-08-21 03:28:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3L 3W2,300 Block STRAND AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2225858,-122.893591,1802
334,1700,23-13957,2023-08-21 03:30:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M,700 Block 5TH AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2105056,-122.9209064,1803
331,1697,23-13969,2023-08-21 15:06:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2000823,-122.9174235,1804
332,1698,23-13968,2023-08-21 15:11:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21444630000001,-122.9224269,1805
328,1694,23-80282,2023-08-21 16:33:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 2G6,1700 Block NANAIMO ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2038403,-122.93968,1806
325,1691,23-13978,2023-08-21 17:08:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1807
339,1705,23-13983,2023-08-21 18:57:00+00:00,2023-08-22 17:00:24+00:00,NEW WESTMINSTER,BC,V3L 3A1,QUEENS AVE & 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2071124,-122.9127343,1808
330,1696,23-13987,2023-08-21 19:39:00+00:00,2023-08-22 17:00:48+00:00,NEW WESTMINSTER,BC,V3M 3L1,400 Block 7TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2094827,-122.9187456,1809
319,1685,23-13994,2023-08-21 22:32:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,1810
320,1686,23-13997,2023-08-21 23:13:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,1811
323,1689,23-14001,2023-08-22 00:02:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3L,CLUTE ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2231511,-122.9144329,1812
326,1692,23-14030,2023-08-22 03:00:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3L 3V8,100 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2066609,-122.900905,1813
317,1683,23-14081,2023-08-22 03:00:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2225852,-122.914627,1814
327,1693,23-80284,2023-08-22 05:45:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2140238,-122.927619,1815
318,1684,23-14026,2023-08-22 11:38:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,.,BRAID ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2315783,-122.8862979,1816
322,1688,23-14040,2023-08-22 17:43:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3M 2X3,1800 Block EDINBURGH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2056197,-122.944967,1817
321,1687,23-14042,2023-08-22 18:39:00+00:00,2023-08-23 16:38:40+00:00,NEW WESTMINSTER,BC,V3L 2V4,400 Block 4TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2117667,-122.9148009,1818
315,1681,23-14046,2023-08-22 19:20:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,1819
314,1680,23-14047,2023-08-22 19:40:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 1H1,100 Block ROYAL AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2141654,-122.8978153,1820
316,1682,23-14051,2023-08-22 20:18:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.1870082,-122.9514463,1821
306,1672,23-14066,2023-08-22 22:30:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,.,1 Block AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2057179,-122.910956,1822
307,1673,23-14069,2023-08-22 22:52:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 1T4,1000 Block 4TH AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.20640239999999,-122.9232777,1823
313,1679,23-14075,2023-08-23 00:47:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1824
304,1670,23-14079,2023-08-23 02:28:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,1825
305,1671,23-14092,2023-08-23 09:47:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203895,-122.906557,1826
308,1674,23-14097,2023-08-23 14:22:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20055,-122.924757,1827
309,1675,23-14100,2023-08-23 14:50:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 2M9,1100 Block HAMILTON ST,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.2103102,-122.9315709,1828
312,1678,23-14110,2023-08-23 17:13:00+00:00,2023-08-24 16:50:30+00:00,NEW WESTMINSTER,BC,V3M 4J6,700 Block 12TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2089793,-122.9324977,1829
302,1668,23-80285,2023-08-23 18:30:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.1870082,-122.9514463,1830
303,1669,23-14130,2023-08-23 23:00:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3M,200 Block 11TH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2024313,-122.9222544,1831
202,1568,23-14980,2023-08-23 23:00:00+00:00,2023-09-07 16:47:48+00:00,NEW WESTMINSTER,BC,V3L 4P5,900 Block CHESTNUT ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2303872,-122.9025007,1832
299,1665,23-14136,2023-08-24 00:04:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1833
300,1666,23-14137,2023-08-24 00:09:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3L 1A7,300 Block COLUMBIA ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.2051981,-122.9036909,1834
298,1664,23-14139,2023-08-24 00:21:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3M 6L6,100 Block PEMBINA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1876206,-122.9342739,1835
280,1646,23-80287,2023-08-24 03:30:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3L,ELLIOT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.207657,-122.9030899,1836
301,1667,23-14160,2023-08-24 05:15:00+00:00,2023-08-25 16:51:28+00:00,NEW WESTMINSTER,BC,V3L 1V3,500 Block 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.21349499999999,-122.9193089,1837
296,1662,23-14210,2023-08-24 17:00:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3M,100 Block FOUNDRY ROW,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1949969,-122.9269,1838
275,1641,23-14185,2023-08-24 20:33:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3L,CLUTE ST,THEFT-OTHER OVER $5000,Theft,THEFT-OTHER OVER $5000,49.2231511,-122.9144329,1839
295,1661,23-14187,2023-08-24 20:51:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3L 1G2,400 Block AGNES ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2060118,-122.9073511,1840
297,1663,23-14188,2023-08-24 21:09:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1841
291,1657,23-14209,2023-08-25 01:21:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.190715,-122.9449051,1842
294,1660,23-14213,2023-08-25 02:08:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3M 5C1,600 Block EWEN AVE,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.1900635,-122.9369433,1843
293,1659,23-14228,2023-08-25 07:24:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2028997,-122.9077891,1844
257,1623,23-14260,2023-08-25 17:12:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3L,OVENS AVE,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2212085,-122.9166599,1845
283,1649,23-14262,2023-08-25 17:31:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M 2C6,1400 Block 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057847,-122.9336716,1846
286,1652,23-14268,2023-08-25 18:38:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3L 1G2,400 Block AGNES ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2060118,-122.9073511,1847
292,1658,23-14266,2023-08-25 18:45:00+00:00,2023-08-26 16:11:59+00:00,NEW WESTMINSTER,BC,.,1 Block AVE & HEATHER ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2057179,-122.910956,1848
288,1654,23-14277,2023-08-25 20:21:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2020176,-122.9096046,1849
287,1653,23-14295,2023-08-25 22:57:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1995085,-122.9128078,1850
277,1643,23-14301,2023-08-25 23:31:00+00:00,2023-08-28 16:31:39+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20055,-122.924757,1851
282,1648,23-14343,2023-08-26 01:00:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M 0B3,200 Block EWEN AVE,THEFT OF TRUCK UNDER $5000,Theft of Vehicle,THEFT OF TRUCK UNDER $5000,49.1939383,-122.9278943,1852
284,1650,23-14331,2023-08-26 12:00:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3L 4T5,200 Block CHURCHILL AVE,POSSESS BREAK-IN INST & OTHER,Property Crime,POSSESS BREAK-IN INST & OTHER,49.2295387,-122.9069842,1853
285,1651,23-14332,2023-08-26 14:16:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3L,E 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.222639,-122.9037412,1854
281,1647,23-14334,2023-08-26 16:40:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1855
289,1655,23-14344,2023-08-26 19:47:00+00:00,2023-08-27 16:25:28+00:00,NEW WESTMINSTER,BC,V3M,800 Block 4TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20761659999999,-122.9208617,1856
279,1645,23-14352,2023-08-26 23:24:00+00:00,2023-08-28 16:31:39+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1857
266,1632,23-14450,2023-08-27 01:00:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 3A5,1900 Block DUBLIN ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2052811,-122.9479353,1858
278,1644,23-14366,2023-08-27 03:33:00+00:00,2023-08-28 16:31:39+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1859
269,1635,23-14425,2023-08-27 06:00:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 4K1,800 Block 12TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2104913,-122.9345043,1860
261,1627,23-14392,2023-08-27 09:59:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3L 1B2,999900 Block UNKNOWN,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.2057179,-122.910956,1861
273,1639,23-14410,2023-08-27 21:58:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,1862
270,1636,23-14423,2023-08-27 23:00:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 8TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2112657,-122.9254414,1863
272,1638,23-14421,2023-08-28 01:44:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 5Z7,1200 Block LONDON ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.21235189999999,-122.9369869,1864
268,1634,23-14460,2023-08-28 02:00:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,.,1 Block AVE,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2057179,-122.910956,1865
274,1640,23-14446,2023-08-28 14:49:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 1A5,600 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20286,-122.90772,1866
263,1629,23-14447,2023-08-28 15:08:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3L 1G1,500 Block VICTORIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2044864,-122.9091484,1867
271,1637,23-14459,2023-08-28 16:45:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200803,-122.9134438,1868
259,1625,23-14462,2023-08-28 17:20:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1869
264,1630,23-14461,2023-08-28 17:22:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3L,ELLIOT ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.207657,-122.9030899,1870
267,1633,23-14463,2023-08-28 17:27:00+00:00,2023-08-29 16:16:28+00:00,NEW WESTMINSTER,BC,V3M,SOUTH DYKE RD,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.1811276,-122.9452362,1871
258,1624,23-14464,2023-08-28 17:39:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3L,BLACKBERRY DR,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2171888,-122.9032312,1872
260,1626,23-14467,2023-08-28 18:05:00+00:00,2023-08-30 16:22:53+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1873
215,1581,23-14920,2023-08-28 19:00:00+00:00,2023-09-06 16:35:12+00:00,NEW WESTMINSTER,BC,V3L 0G7,200 Block NELSONS CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2233599,-122.8921996,1874
